Wed May  5 11:51:54 2021    profile_stats

         20536331 function calls (20387658 primitive calls) in 185796.763 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       93    0.002    0.000    0.018    0.000 C:\ProgramData\Anaconda3\lib\logging\__init__.py:881(handle)
        4    0.001    0.000    0.018    0.005 C:\ProgramData\Anaconda3\lib\site-packages\requests\sessions.py:426(prepare_request)
     6978    0.008    0.000    0.018    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\PngImagePlugin.py:92(_crc32)
        1    0.000    0.000    0.018    0.018 C:\ProgramData\Anaconda3\lib\site-packages\PIL\BmpImagePlugin.py:27(<module>)
     3489    0.014    0.000    0.017    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\PngImagePlugin.py:290(__init__)
       85    0.017    0.000    0.017    0.000 C:\ProgramData\Anaconda3\lib\site-packages\requests\models.py:835(text)
        4    0.000    0.000    0.017    0.004 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\util\ssl_.py:220(create_urllib3_context)
    14293    0.017    0.000    0.017    0.000 {built-in method builtins.getattr}
     3489    0.005    0.000    0.016    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\_binary.py:46(i32le)
   108402    0.016    0.000    0.016    0.000 {method 'strip' of 'str' objects}
       93    0.001    0.000    0.016    0.000 C:\ProgramData\Anaconda3\lib\logging\__init__.py:1118(emit)
       93    0.001    0.000    0.015    0.000 C:\ProgramData\Anaconda3\lib\logging\__init__.py:1013(emit)
        4    0.000    0.000    0.015    0.004 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\contrib\pyopenssl.py:370(getpeercert)
    83312    0.015    0.000    0.015    0.000 {method 'items' of 'dict' objects}
     4966    0.004    0.000    0.014    0.000 C:\ProgramData\Anaconda3\lib\site-packages\soupsieve\css_match.py:206(get_descendants)
        1    0.000    0.000    0.013    0.013 C:\ProgramData\Anaconda3\lib\site-packages\PIL\JpegImagePlugin.py:34(<module>)
     3153    0.013    0.000    0.013    0.000 {method 'new_block' of 'ImagingCore' objects}
      117    0.000    0.000    0.013    0.000 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:342(set)
      117    0.013    0.000    0.013    0.000 {method 'globalsetvar' of '_tkinter.tkapp' objects}
     7040    0.010    0.000    0.013    0.000 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:96(_cnfmerge)
     2688    0.008    0.000    0.012    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\Image.py:526(_new)
     4971    0.003    0.000    0.012    0.000 C:\ProgramData\Anaconda3\lib\site-packages\soupsieve\css_match.py:501(get_tag)
     4971    0.005    0.000    0.012    0.000 C:\ProgramData\Anaconda3\lib\site-packages\soupsieve\css_match.py:648(match_namespace)
       93    0.001    0.000    0.012    0.000 C:\ProgramData\Anaconda3\lib\logging\__init__.py:1476(makeRecord)
     9418    0.012    0.000    0.012    0.000 {method 'replace' of 'str' objects}
     6390    0.012    0.000    0.012    0.000 C:\ProgramData\Anaconda3\lib\pathlib.py:145(splitroot)
     3489    0.011    0.000    0.011    0.000 {built-in method PIL._imaging.zip_decoder}
        4    0.000    0.000    0.011    0.003 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\contrib\pyopenssl.py:417(__init__)
       93    0.006    0.000    0.011    0.000 C:\ProgramData\Anaconda3\lib\logging\__init__.py:282(__init__)
     6978    0.008    0.000    0.011    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\_util.py:10(isPath)
        4    0.001    0.000    0.011    0.003 C:\ProgramData\Anaconda3\lib\site-packages\OpenSSL\SSL.py:716(__init__)
       79    0.006    0.000    0.011    0.000 C:\Users\Media Markt\Desktop\Vita Online\LoL\runescrape\GUI.py:333(match_champion)
       85    0.000    0.000    0.011    0.000 C:\ProgramData\Anaconda3\lib\html\parser.py:256(parse_html_declaration)
     3489    0.011    0.000    0.011    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\PngImagePlugin.py:356(chunk_IDAT)
     1260    0.006    0.000    0.010    0.000 C:\Users\Media Markt\Desktop\Vita Online\LoL\runescrape\ChampionPage.py:95(__init__)
       85    0.000    0.000    0.010    0.000 C:\ProgramData\Anaconda3\lib\site-packages\bs4\builder\_htmlparser.py:230(handle_decl)
        4    0.000    0.000    0.010    0.003 C:\ProgramData\Anaconda3\lib\site-packages\requests\models.py:307(prepare)
        1    0.000    0.000    0.010    0.010 C:\ProgramData\Anaconda3\lib\site-packages\PIL\ImagePalette.py:19(<module>)
     6978    0.010    0.000    0.010    0.000 {built-in method zlib.crc32}
     3153    0.010    0.000    0.010    0.000 {method 'convert2' of 'ImagingCore' objects}
     7558    0.010    0.000    0.010    0.000 {method 'decode' of 'bytes' objects}
      336    0.004    0.000    0.009    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\Image.py:1390(paste)
        4    0.000    0.000    0.009    0.002 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\contrib\pyopenssl.py:208(get_subj_alt_name)
     6390    0.006    0.000    0.009    0.000 C:\ProgramData\Anaconda3\lib\pathlib.py:687(_format_parsed_parts)
      672    0.002    0.000    0.009    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\Image.py:1076(copy)
     1321    0.001    0.000    0.008    0.000 C:\ProgramData\Anaconda3\lib\site-packages\soupsieve\css_match.py:786(match_classes)
     3494    0.007    0.000    0.008    0.000 {method 'sort' of 'list' objects}
        4    0.008    0.002    0.008    0.002 {built-in method _openssl.SSLv23_method}
     3153    0.007    0.000    0.008    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\ImageTk.py:125(__str__)
        4    0.000    0.000    0.008    0.002 C:\ProgramData\Anaconda3\lib\site-packages\requests\sessions.py:690(merge_environment_settings)
    16684    0.006    0.000    0.008    0.000 C:\ProgramData\Anaconda3\lib\site-packages\soupsieve\css_match.py:95(is_tag)
     1321    0.001    0.000    0.007    0.000 C:\ProgramData\Anaconda3\lib\site-packages\soupsieve\css_match.py:323(get_classes)
        4    0.000    0.000    0.007    0.002 C:\ProgramData\Anaconda3\lib\site-packages\requests\utils.py:755(get_environ_proxies)
        4    0.000    0.000    0.007    0.002 C:\ProgramData\Anaconda3\lib\site-packages\requests\sessions.py:423(__exit__)
        4    0.000    0.000    0.007    0.002 C:\ProgramData\Anaconda3\lib\site-packages\requests\sessions.py:733(close)
        8    0.000    0.000    0.007    0.001 C:\ProgramData\Anaconda3\lib\site-packages\requests\adapters.py:319(close)
     7224    0.007    0.000    0.007    0.000 {method 'find' of 'str' objects}
        8    0.000    0.000    0.007    0.001 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\poolmanager.py:204(clear)
        8    0.000    0.000    0.007    0.001 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\_collections.py:91(clear)
        4    0.000    0.000    0.007    0.002 C:\ProgramData\Anaconda3\lib\site-packages\cryptography\utils.py:166(inner)
        4    0.000    0.000    0.007    0.002 C:\ProgramData\Anaconda3\lib\site-packages\cryptography\hazmat\backends\openssl\x509.py:123(extensions)
        4    0.001    0.000    0.007    0.002 C:\ProgramData\Anaconda3\lib\site-packages\cryptography\hazmat\backends\openssl\decode_asn1.py:187(parse)
        4    0.000    0.000    0.007    0.002 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\poolmanager.py:162(<lambda>)
        4    0.006    0.001    0.007    0.002 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\connectionpool.py:455(close)
     6595    0.007    0.000    0.007    0.000 {method 'split' of 'str' objects}
       93    0.001    0.000    0.007    0.000 C:\ProgramData\Anaconda3\lib\logging\__init__.py:858(format)
       85    0.000    0.000    0.006    0.000 C:\ProgramData\Anaconda3\lib\site-packages\bs4\element.py:1353(__getattr__)
     4889    0.004    0.000    0.006    0.000 C:\ProgramData\Anaconda3\lib\types.py:164(__get__)
        4    0.000    0.000    0.006    0.002 C:\ProgramData\Anaconda3\lib\site-packages\requests\models.py:355(prepare_url)
     1321    0.002    0.000    0.006    0.000 C:\ProgramData\Anaconda3\lib\site-packages\soupsieve\css_match.py:299(get_attribute_by_name)
       93    0.001    0.000    0.006    0.000 C:\ProgramData\Anaconda3\lib\logging\__init__.py:595(format)
        4    0.000    0.000    0.006    0.001 C:\ProgramData\Anaconda3\lib\site-packages\requests\utils.py:168(get_netrc_auth)
     3434    0.006    0.000    0.006    0.000 C:\ProgramData\Anaconda3\lib\site-packages\bs4\element.py:308(_last_descendant)
       93    0.000    0.000    0.006    0.000 C:\ProgramData\Anaconda3\lib\logging\__init__.py:1002(flush)
     6390    0.006    0.000    0.006    0.000 C:\ProgramData\Anaconda3\lib\pathlib.py:1029(_init)
       18    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap>:882(_find_spec)
     7079    0.006    0.000    0.006    0.000 C:\ProgramData\Anaconda3\lib\logging\__init__.py:1614(isEnabledFor)
        8    0.001    0.000    0.006    0.001 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\util\url.py:330(parse_url)
       55    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
       18    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1272(find_spec)
       18    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1240(_get_spec)
      220    0.001    0.000    0.006    0.000 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:2209(grid_configure)
      286    0.003    0.000    0.005    0.000 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:584(destroy)
       20    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1356(find_spec)
     5011    0.003    0.000    0.005    0.000 C:\ProgramData\Anaconda3\lib\_collections_abc.py:657(get)
     3489    0.005    0.000    0.005    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\BmpImagePlugin.py:45(_accept)
       93    0.005    0.000    0.005    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
     3489    0.005    0.000    0.005    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\Image.py:2750(_decompression_bomb_check)
        4    0.001    0.000    0.005    0.001 C:\ProgramData\Anaconda3\lib\site-packages\requests\utils.py:694(should_bypass_proxies)
        1    0.000    0.000    0.005    0.005 C:\ProgramData\Anaconda3\lib\site-packages\PIL\GifImagePlugin.py:27(<module>)
       83    0.000    0.000    0.005    0.000 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:2730(__init__)
     3489    0.004    0.000    0.005    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\ImageFile.py:536(_safe_read)
        4    0.000    0.000    0.005    0.001 C:\ProgramData\Anaconda3\lib\site-packages\OpenSSL\crypto.py:579(__getattr__)
     3489    0.005    0.000    0.005    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:256(_accept)
     3821    0.005    0.000    0.005    0.000 {built-in method builtins.min}
     8193    0.005    0.000    0.005    0.000 {method 'pixel_access' of 'ImagingCore' objects}
     6841    0.005    0.000    0.005    0.000 {built-in method nt.fspath}
      285    0.004    0.000    0.005    0.000 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:2253(_setup)
    22950    0.004    0.000    0.004    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\Image.py:522(size)
        4    0.000    0.000    0.004    0.001 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\contrib\pyopenssl.py:443(set_ciphers)
     3489    0.004    0.000    0.004    0.000 {method 'setimage' of 'ImagingDecoder' objects}
        8    0.001    0.000    0.004    0.001 C:\ProgramData\Anaconda3\lib\urllib\request.py:2458(getproxies_environment)
     3489    0.004    0.000    0.004    0.000 C:\Users\Media Markt\Desktop\Vita Online\LoL\runescrape\ChampionPage.py:17(__init__)
        4    0.000    0.000    0.004    0.001 C:\ProgramData\Anaconda3\lib\site-packages\OpenSSL\SSL.py:1186(set_cipher_list)
       93    0.001    0.000    0.004    0.000 C:\ProgramData\Anaconda3\lib\logging\__init__.py:528(formatTime)
    13956    0.004    0.000    0.004    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\_binary.py:17(i8)
       18    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
     1296    0.001    0.000    0.004    0.000 C:\ProgramData\Anaconda3\lib\_collections_abc.py:742(__iter__)
       85    0.001    0.000    0.004    0.000 C:\ProgramData\Anaconda3\lib\site-packages\bs4\__init__.py:405(reset)
      220    0.000    0.000    0.004    0.000 {method 'encode' of 'str' objects}
       12    0.000    0.000    0.004    0.000 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\util\url.py:274(_normalize_host)
      462    0.002    0.000    0.004    0.000 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:1394(getint_event)
        2    0.000    0.000    0.004    0.002 C:\ProgramData\Anaconda3\lib\encodings\__init__.py:71(search_function)
        4    0.000    0.000    0.004    0.001 C:\ProgramData\Anaconda3\lib\site-packages\OpenSSL\_util.py:114(byte_string)
     3489    0.004    0.000    0.004    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\PngImagePlugin.py:101(__init__)
     6387    0.004    0.000    0.004    0.000 {built-in method _stat.S_ISREG}
        4    0.000    0.000    0.004    0.001 C:\ProgramData\Anaconda3\lib\http\client.py:1249(request)
      798    0.004    0.000    0.004    0.000 {method 'getint' of '_tkinter.tkapp' objects}
        4    0.000    0.000    0.004    0.001 C:\ProgramData\Anaconda3\lib\http\client.py:1254(_send_request)
        4    0.000    0.000    0.004    0.001 C:\ProgramData\Anaconda3\lib\site-packages\requests\utils.py:86(proxy_bypass)
      137    0.002    0.000    0.004    0.000 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:1357(_register)
      672    0.003    0.000    0.003    0.000 {method 'copy' of 'ImagingCore' objects}
        1    0.000    0.000    0.003    0.003 <frozen importlib._bootstrap_external>:1040(create_module)
        1    0.003    0.003    0.003    0.003 {built-in method _imp.create_dynamic}
       16    0.003    0.000    0.003    0.000 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\packages\six.py:939(ensure_str)
        8    0.001    0.000    0.003    0.000 C:\ProgramData\Anaconda3\lib\site-packages\OpenSSL\SSL.py:1566(__init__)
       34    0.001    0.000    0.003    0.000 {built-in method builtins.__build_class__}
      336    0.003    0.000    0.003    0.000 {method 'paste' of 'ImagingCore' objects}
     3489    0.003    0.000    0.003    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\GifImagePlugin.py:38(_accept)
     1260    0.002    0.000    0.003    0.000 C:\Users\Media Markt\Desktop\Vita Online\LoL\runescrape\ChampionPage.py:86(__init__)
        4    0.000    0.000    0.003    0.001 C:\ProgramData\Anaconda3\lib\site-packages\requests\adapters.py:292(get_connection)
       85    0.002    0.000    0.003    0.000 C:\ProgramData\Anaconda3\lib\site-packages\bs4\builder\__init__.py:48(lookup)
       42    0.002    0.000    0.003    0.000 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:1340(nametowidget)
     3489    0.003    0.000    0.003    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\PngImagePlugin.py:131(close)
      139    0.003    0.000    0.003    0.000 {method 'deletecommand' of '_tkinter.tkapp' objects}
        4    0.000    0.000    0.003    0.001 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\poolmanager.py:273(connection_from_url)
     3773    0.003    0.000    0.003    0.000 {method 'rfind' of 'str' objects}
     3595    0.003    0.000    0.003    0.000 {built-in method _tkinter._flatten}
     3489    0.003    0.000    0.003    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\JpegImagePlugin.py:328(_accept)
      197    0.002    0.000    0.003    0.000 C:\ProgramData\Anaconda3\lib\site-packages\OpenSSL\SSL.py:1632(_raise_ssl_error)
       93    0.001    0.000    0.003    0.000 C:\ProgramData\Anaconda3\lib\logging\__init__.py:1446(findCaller)
     6307    0.003    0.000    0.003    0.000 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:3503(__str__)
        4    0.000    0.000    0.003    0.001 C:\ProgramData\Anaconda3\lib\site-packages\requests\sessions.py:365(__init__)
        1    0.000    0.000    0.003    0.003 C:\ProgramData\Anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:41(<module>)
     3489    0.003    0.000    0.003    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\PngImagePlugin.py:548(_accept)
       17    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:523(_compile_bytecode)
        4    0.000    0.000    0.003    0.001 C:\ProgramData\Anaconda3\lib\http\client.py:203(parse_headers)
     6475    0.003    0.000    0.003    0.000 {method 'reverse' of 'list' objects}
      164    0.002    0.000    0.003    0.000 C:\ProgramData\Anaconda3\lib\site-packages\requests\cookies.py:408(__setstate__)
       18    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
       18    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
        4    0.000    0.000    0.002    0.001 C:\ProgramData\Anaconda3\lib\site-packages\requests\models.py:556(prepare_cookies)
       17    0.002    0.000    0.002    0.000 {built-in method marshal.loads}
     4971    0.002    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\soupsieve\css_match.py:484(get_tag_ns)
        4    0.000    0.000    0.002    0.001 C:\ProgramData\Anaconda3\lib\site-packages\requests\cookies.py:135(get_cookie_header)
     1249    0.001    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\os.py:674(__getitem__)
       82    0.001    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\requests\models.py:657(__setstate__)
        1    0.002    0.002    0.002    0.002 C:\ProgramData\Anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:399(ImageFileDirectory_v2)
    19467    0.002    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\bs4\element.py:881(name)
       16    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\genericpath.py:16(exists)
        4    0.000    0.000    0.002    0.001 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\poolmanager.py:213(connection_from_host)
    33568    0.002    0.000    0.002    0.000 {built-in method builtins.ord}
     4877    0.002    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\enum.py:628(value)
        4    0.000    0.000    0.002    0.001 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\poolmanager.py:236(connection_from_context)
     4966    0.002    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\soupsieve\css_match.py:88(is_doc)
        4    0.000    0.000    0.002    0.001 C:\ProgramData\Anaconda3\lib\urllib\request.py:2664(getproxies)
     4971    0.002    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\soupsieve\css_match.py:245(get_tag_name)
     2889    0.002    0.000    0.002    0.000 {method 'index' of 'list' objects}
        4    0.000    0.000    0.002    0.001 C:\ProgramData\Anaconda3\lib\email\parser.py:59(parsestr)
        8    0.002    0.000    0.002    0.000 {built-in method _openssl.SSL_new}
     3489    0.002    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\PpmImagePlugin.py:39(_accept)
     5460    0.002    0.000    0.002    0.000 C:\Users\Media Markt\Desktop\Vita Online\LoL\runescrape\ChampionPage.py:32(__init__)
     4971    0.001    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\soupsieve\css_types.py:312(__iter__)
        4    0.000    0.000    0.002    0.001 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\poolmanager.py:249(connection_from_pool_key)
        4    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\email\parser.py:41(parse)
     4971    0.002    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\soupsieve\css_types.py:116(__getitem__)
     3115    0.002    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:3504(__del__)
        4    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\http\client.py:1236(endheaders)
       85    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\bs4\builder\_htmlparser.py:61(__init__)
       12    0.001    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\OpenSSL\SSL.py:311(wrapper)
       93    0.002    0.000    0.002    0.000 {built-in method time.localtime}
        4    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\http\client.py:1017(_send_output)
       93    0.001    0.000    0.002    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      112    0.001    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\enum.py:284(__call__)
    10457    0.002    0.000    0.002    0.000 {built-in method builtins.callable}
        4    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\http\client.py:958(send)
        4    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\poolmanager.py:177(_new_pool)
       94    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\ntpath.py:212(basename)
        4    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\contrib\pyopenssl.py:348(sendall)
        4    0.002    0.000    0.002    0.000 {built-in method _openssl.SSL_CTX_new}
        4    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\connectionpool.py:873(__init__)
        4    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\contrib\pyopenssl.py:251(<listcomp>)
      331    0.002    0.000    0.002    0.000 {method 'globalgetvar' of '_tkinter.tkapp' objects}
        8    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\contrib\pyopenssl.py:165(_dnsname_to_stdlib)
        4    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\contrib\pyopenssl.py:337(_send_until_done)
        4    0.001    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\connectionpool.py:167(__init__)
      252    0.001    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:504(get)
        8    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\contrib\pyopenssl.py:179(idna_encode)
        4    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\OpenSSL\SSL.py:1735(send)
       85    0.001    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\bs4\builder\_htmlparser.py:277(__init__)
        8    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\idna\core.py:340(encode)
       94    0.001    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\ntpath.py:178(split)
     1069    0.002    0.000    0.002    0.000 {built-in method builtins.setattr}
     3153    0.002    0.000    0.002    0.000 {method 'isblock' of 'ImagingCore' objects}
       85    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\html\parser.py:87(__init__)
      367    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\bs4\element.py:1187(get_text)
       17    0.002    0.000    0.002    0.000 {method 'read' of '_io.FileIO' objects}
       93    0.002    0.000    0.002    0.000 {built-in method time.strftime}
       12    0.001    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\requests\cookies.py:37(__init__)
        8    0.000    0.000    0.002    0.000 C:\ProgramData\Anaconda3\lib\site-packages\requests\adapters.py:113(__init__)
       79    0.001    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:482(get)
       28    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\site-packages\requests\sessions.py:49(merge_setting)
        4    0.001    0.000    0.001    0.000 {built-in method _openssl.SSL_write}
       65    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:2125(pack_configure)
     3489    0.001    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\ImageFile.py:67(_tilesort)
        4    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\email\feedparser.py:173(feed)
        4    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\site-packages\requests\adapters.py:203(cert_verify)
     2712    0.001    0.000    0.001    0.000 {method 'copy' of 'dict' objects}
       40    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\urllib\parse.py:361(urlparse)
     3489    0.001    0.000    0.001    0.000 {method 'cleanup' of 'ImagingDecoder' objects}
       94    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\ntpath.py:201(splitext)
        4    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\connectionpool.py:237(_get_conn)
      367    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\site-packages\bs4\element.py:1204(<listcomp>)
       85    0.001    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\html\parser.py:96(reset)
      173    0.001    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\site-packages\bs4\builder\_htmlparser.py:202(handle_entityref)
      420    0.001    0.000    0.001    0.000 C:\Users\Media Markt\Desktop\Vita Online\LoL\runescrape\ChampionPage.py:183(get_runes_set)
       17    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
        8    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\email\feedparser.py:178(_call_parse)
        8    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\email\feedparser.py:218(_parsegen)
        4    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\site-packages\urllib3\connectionpool.py:950(_new_conn)
        1    0.000    0.000    0.001    0.001 C:\Users\Media Markt\Desktop\Vita Online\LoL\runescrape\GUI.py:157(__init__)
     1249    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\os.py:744(encodekey)
      734    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\site-packages\bs4\element.py:1150(_all_strings)
       16    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\site-packages\cryptography\hazmat\backends\openssl\decode_asn1.py:87(_decode_general_name)
        4    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\http\client.py:1071(putrequest)
     1008    0.001    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\site-packages\PIL\Image.py:104(isImageType)
       93    0.001    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\ntpath.py:44(normcase)
      189    0.001    0.000    0.001    0.000 {built-in method allocator}
       20    0.001    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\http\client.py:1208(putheader)
       42    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:2786(curselection)
        4    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\site-packages\cryptography\hazmat\backends\openssl\decode_asn1.py:380(_decode_authority_information_access)
      188    0.001    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\threading.py:75(RLock)
       16    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\site-packages\idna\core.py:266(alabel)
       20    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\site-packages\requests\structures.py:40(__init__)
        1    0.000    0.000    0.001    0.001 C:\ProgramData\Anaconda3\lib\tkinter\__init__.py:2067(readprofile)
        8    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\site-packages\requests\adapters.py:146(init_poolmanager)
       44    0.001    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\urllib\parse.py:412(urlsplit)
       16    0.000    0.000    0.001    0.000 C:\ProgramData\Anaconda3\lib\site-packages\idna\core.py:291(ulabel)
